mean,std,max,min,ptp,rms,energy,abs_mean,argmax,argmin,fft_mean,fft_std,fft_max,fft_peak_bin,fft_energy,distance_cm,source_file,label
-6.2474365234375,421.83032539010463,2592.0,-2625.0,5217.0,421.8765860791944,1458010963.0,253.9698486328125,99.0,76.0,7154.20480628565,37507.22891928087,845104.6738757598,169.0,5973323032613.0,12,l12.txt,laptop
-5.41650390625,462.64619876903083,2893.0,-2954.0,5847.0,462.6779049727791,1753668352.0,266.172119140625,111.0,87.0,7602.659375845161,41178.638638859855,1015611.6135594135,169.0,7184010467784.001,12,l12.txt,laptop
2.39453125,445.9861148161057,2670.0,-2581.0,5251.0,445.99254297428774,1629465382.0,263.762939453125,15.0,134.0,7021.988991525772,39746.777644843816,959077.7247549166,169.0,6674482772450.0,12,l12.txt,laptop
-3.287109375,490.9253915596263,3015.0,-2928.0,5943.0,490.93639625313546,1974423922.0,268.138916015625,13.0,132.0,7262.466338160582,43832.48930394185,1038951.8923634682,169.0,8087603105553.999,12,l12.txt,laptop
-1.9351806640625,494.10079021514133,3039.0,-3148.0,6187.0,494.1045798365258,1999989439.0,266.8004150390625,0.0,22.0,9337.73243012571,43730.30064049742,1080666.8998874899,169.0,8192084410961.002,12,l12.txt,laptop
-3.3673095703125,497.0181561862672,2817.0,-2778.0,5595.0,497.0295628557109,2023738461.0,310.6871337890625,59.0,35.0,5658.232450648825,44624.228689394644,1278192.2791430808,169.0,8289613248273.001,13,l13.txt,laptop
-24.8133544921875,465.4573822172388,2730.0,-2696.0,5426.0,466.11830818117375,1779845343.0,273.1295166015625,42.0,18.0,6846.984126500249,41684.19926804077,1177360.271724107,169.0,7310906646029.0,13,l13.txt,laptop
-7.5465087890625,541.0534348566098,3106.0,-3094.0,6200.0,541.1060609206286,2398582941.0,321.7239990234375,76.0,53.0,7582.336671661657,48383.59398103519,1339208.8029597006,169.0,9826506991300.998,13,l13.txt,laptop
-3.620361328125,480.5306158498229,2835.0,-2803.0,5638.0,480.5442537219192,1891719412.0,277.75390625,56.0,79.0,6146.122310319148,43053.341627814574,1240406.2165560399,169.0,7748922588442.004,13,l13.txt,laptop
-2.1990966796875,537.1727771980451,2875.0,-2844.0,5719.0,537.1772785485879,2363878839.0,313.2628173828125,115.0,92.0,7638.872377168407,48010.30520406801,1381890.4839203139,169.0,9682611260297.0,13,l13.txt,laptop
-0.1534423828125,556.4453626955625,1986.0,-2009.0,3995.0,556.4453838517856,2536500963.0,315.6663818359375,82.0,104.0,4730.11952793098,50134.89817029986,1712919.839610089,173.0,10389508739573.0,14,l14.txt,laptop
-8.630126953125,576.6959882400191,2130.0,-2159.0,4289.0,576.7605585885354,2725091262.0,324.635986328125,91.0,114.0,5322.057187362925,51929.874287368606,1820865.4394122213,173.0,11164473050042.002,14,l14.txt,laptop
-8.8624267578125,626.1397724493621,2133.0,-2245.0,4378.0,626.2024890169126,3212325333.0,353.5560302734375,102.0,125.0,5886.124551515353,56369.65599695125,1940424.1520807538,173.0,13160320222009.0,14,l14.txt,laptop
-8.6817626953125,593.2322340903983,2173.0,-2390.0,4563.0,593.2957580898272,2883582825.0,336.1912841796875,127.0,8.0,5649.074239960691,53400.22736939447,1844992.8037849257,173.0,11813684434805.004,14,l14.txt,laptop
-8.06201171875,631.0614862483933,2296.0,-2517.0,4813.0,631.112981532613,3262903054.0,351.18994140625,126.0,7.0,6235.824204389974,56778.10734308514,1911278.4990796226,173.0,13367031888650.0,14,l14.txt,laptop
-2.9542236328125,546.5215788615855,2301.0,-2470.0,4771.0,546.5295633345307,2446905865.0,301.1387939453125,23.0,1.0,7117.965178353627,48946.03953522932,1390733.0961353898,176.0,10022819738660.998,15,l15.txt,laptop
-6.9981689453125,525.0874672502181,2438.0,-2659.0,5097.0,525.1340996658244,2259073619.0,296.8973388671875,38.0,15.0,5695.053079742739,47185.69373177439,1312184.066885101,176.0,9254808852405.0,15,l15.txt,laptop
-0.0308837890625,511.99846472347883,2793.0,-2725.0,5518.0,511.99846565493516,2147470777.0,290.2271728515625,12.0,36.0,5674.320702929363,45986.397202756285,1306329.8024753032,176.0,8796040396901.003,15,l15.txt,laptop
-6.5556640625,499.39160918400216,2551.0,-2523.0,5074.0,499.43463641870846,2043371160.0,280.291015625,29.0,6.0,6214.47811621353,44772.812712016974,1298285.986938244,176.0,8371090761760.0,15,l15.txt,laptop
4.3818359375,506.386829215452,2709.0,-2642.0,5351.0,506.4057871796713,2100812360.0,280.4951171875,56.0,79.0,6180.469486313149,45412.09834451622,1280250.4588357871,176.0,8605571833768.0,15,l15.txt,laptop
-4.0565185546875,393.24989551958026,2140.0,-2179.0,4319.0,393.2708172099035,1266990577.0,233.4967041015625,50.0,73.0,6303.354104681882,35029.75767376484,1041078.4366975778,173.0,5190145953585.0,16,l16.txt,laptop
-6.07373046875,412.83668070426074,2042.0,-2104.0,4146.0,412.8813572162332,1396498556.0,255.098876953125,111.0,88.0,4418.583998239144,37107.088907016325,1093612.3498456134,175.0,5721296340186.001,16,l16.txt,laptop
-9.398681640625,514.9624317761832,2476.0,-2554.0,5030.0,515.0481932377027,2173129862.0,305.712158203125,77.0,5.0,7207.569997190636,46058.37502924228,1343990.860141841,173.0,8904104231028.004,16,l16.txt,laptop
